genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
World,Jesus Culture,I Am In Love With You - Live,0Y9Qg5yNzfWXfC71PhUEBC,28,0.000241,0.442,288000,0.903,5.84e-06,D,0.52,-5.244,Major,0.0526,116.972,4/4,0.415
Children's Music,Nursery Rhymes and Kids Songs,Lullaby for Baby Bay,5L3C9lxWNUKGB2VRASkGbU,0,0.773,0.862,182787,0.149,0.6,B,0.102,-24.58,Minor,0.116,99.998,3/4,0.677
Indie,Smino,PIZANO,4cptnUQG5upQxFUPcrZMdU,52,0.0975,0.68,195371,0.504,0.0,A#,0.104,-8.411,Major,0.302,79.969,4/4,0.529
Rock,The Zombies,This Will Be Our Year,02KpkaZbiutsR0ucxce4Sh,65,0.626,0.535,127733,0.424,0.0,A,0.191,-7.491,Major,0.0314,97.506,4/4,0.539
Alternative,Silverchair,Miss You Love,3y9zMGuxWS8xkpOxNPfiMZ,50,0.0378,0.353,240733,0.464,0.000969,G,0.0944,-8.543,Major,0.0272,144.222,3/4,0.148
Soul,Khai,Do You Go Up,43Zj5Zv08xIPCrf3w9aLBO,49,0.941,0.497,193000,0.219,0.0029,C#,0.103,-14.512,Minor,0.177,96.741,5/4,0.224
Soul,Alex Lustig,U,6qlWh52SoBOb6udnz3Xwxj,46,0.618,0.486,182412,0.388,0.00841,A#,0.134,-11.372,Minor,0.0552,99.598,4/4,0.328
Blues,Lynyrd Skynyrd,Red White & Blue,3YXOIoF8Ly9l01zV1GePeg,42,0.122,0.464,331560,0.737,0.000196,C#,0.14,-5.501,Major,0.0341,135.098,4/4,0.19
Reggae,Mystic Roots Band,Sweet Sensemilla,7BE4Cy7XCNT0WLcgH9QaGo,31,0.0886,0.727,323720,0.542,0.0,E,0.117,-6.229,Minor,0.365,77.476,4/4,0.429
Electronic,DJ Snake,The Half,69bDRy5MeWQl1lNeEJQIBE,61,0.0113,0.705,217373,0.705,0.0,B,0.643,-3.393,Major,0.12,170.031,4/4,0.445
Movie,Nikki Blonsky,I Can Wait,5fDVx7Ecaxa3AH6p5O5oJm,14,0.674,0.465,223747,0.352,1.54e-05,A#,0.133,-8.177,Major,0.0265,97.869,3/4,0.157
Country,Mark Wills,Places I've Never Been,6ggmwpRSDoBkYMAwRXhmb0,36,0.29,0.577,216067,0.416,0.0,A,0.112,-9.707,Major,0.0236,93.489,4/4,0.254
Comedy,Andrew Norelli,L Gaga,7FUYnd7l379jFnwFYTvR4b,21,0.822,0.572,269533,0.8,0.0,G#,0.651,-12.002,Major,0.914,92.591,3/4,0.407
Comedy,Jon Reep,Metro Jethro,0kBXn3EQPKcuIri8wNkJlL,17,0.637,0.658,73907,0.796,0.0,G#,0.404,-9.449,Major,0.945,47.843,4/4,0.317
Alternative,✝✝✝ (Crosses),Bitches Brew,0dT2JHN6fGZnwhNxTcDJRk,41,0.00119,0.458,208851,0.655,0.00071,C#,0.147,-4.427,Minor,0.0398,176.03,4/4,0.593
Comedy,Tenacious D,Roadie,6PvjNYQ0cWU5zOyb3HUm7U,52,0.152,0.684,178547,0.535,0.0,A,0.11,-5.789,Major,0.0294,94.998,4/4,0.627
Ska,Face To Face,Falling,7mJIHm30BgM6bqrWpq0Bnc,24,0.00289,0.506,181600,0.969,0.0,A,0.22,-3.64,Major,0.0546,112.832,4/4,0.599
Indie,Sir Sly,Fun,7plcUmQeFLphpul81MjBxk,50,0.00463,0.627,232625,0.683,0.214,A,0.058,-7.504,Major,0.0291,144.019,4/4,0.863
Ska,The Bouncing Souls,These Are the Quotes from Our Favorite 80's Movies,1tbta9mR3K5h3YZLNlM6tf,18,0.00325,0.28,117667,0.87,0.000105,C,0.412,-8.868,Major,0.219,162.4,4/4,0.275
Opera,Alfredo Kraus,"La Boheme: ""Che Gelida Manina"" (De ""El Vagabundo y la Estrella"")",6QU5BNyXzaVfWLuhTodYMZ,7,0.992,0.204,270745,0.204,5.51e-06,G#,0.13,-9.639,Major,0.042,73.277,3/4,0.175
Blues,Status Quo,The Wanderer,2Da1ZaQLX9lMEXpBiJiKHJ,23,0.388,0.619,208960,0.708,1.22e-05,E,0.17,-6.559,Major,0.0333,124.76,4/4,0.827
Electronic,Virtual Riot,Paper Planes,4bfjYn6kXbWBI3jnCjRgVq,41,0.398,0.58,229460,0.494,0.0482,C,0.105,-7.587,Major,0.0696,175.083,4/4,0.43
Alternative,Meredith Andrews,Needing You Now,3GafctjtrkrtCVOSJenddN,43,0.00366,0.472,225126,0.478,1.94e-06,A,0.146,-7.039,Minor,0.0363,127.966,4/4,0.128
Children's Music,The Countdown Kids,The Twelve Days Of Christmas,2AKQl9erYsi2a9adgHrDty,3,0.659,0.825,244253,0.252,0.0,D#,0.0871,-13.286,Major,0.0385,111.971,4/4,0.937
Dance,Sam Sparro,Black & Gold - Marcussen Album Version,4FYp10E5svnFAeOj6tNX9Y,46,0.00513,0.615,274133,0.7,9.13e-05,E,0.114,-6.671,Minor,0.0372,136.042,4/4,0.29
World,Bombino,Aman,7tEETVJYcqhZ3gZCPUyiqU,25,0.000739,0.239,238720,0.72,0.006,B,0.113,-7.827,Minor,0.143,176.862,3/4,0.304
Soul,NoMBe,Wait,0lUO60zSnd20AlKB5Wg0qS,61,0.197,0.769,214436,0.465,0.0181,E,0.155,-7.765,Minor,0.0634,98.011,4/4,0.185
R&B,TAEYANG,WAKE ME UP,0vBUsN3rew8OjgowVwykOn,50,0.0302,0.368,199458,0.512,0.0,A#,0.114,-5.999,Major,0.0392,156.468,4/4,0.182
Opera,Richard Wagner,"Die Walküre, WWV 86B, Act I: Einen Unseligen labtest du",5goC60bhe2LJPe3zqmVBM2,10,0.909,0.239,200227,0.015,0.000481,D,0.104,-23.368,Minor,0.0364,80.571,4/4,0.0378
Soul,Rick James,Super Freak,2dCmGcEOQrMQhMMS8Vj7Ca,70,0.246,0.832,205467,0.797,0.0,A,0.0545,-8.194,Minor,0.0487,132.431,4/4,0.961
Pop,Future,Stick Talk,20fAoPjfYltmd3K3bO7gbt,62,0.0265,0.729,171333,0.672,0.0,G,0.244,-6.749,Major,0.282,159.903,4/4,0.595
Classical,Itzhak Perlman,Sayuri's Theme and End Credits,1nIKCkQjKziZRHHFpzP2Nk,32,0.937,0.298,306467,0.228,0.894,C,0.615,-17.046,Minor,0.0372,123.3,3/4,0.176
Country,Rodney Atkins,He's Mine,5sTbbSUmIMpCWpWYMRULYV,54,0.0425,0.384,191027,0.887,0.0,F#,0.117,-3.806,Major,0.0653,72.816,4/4,0.676
Children's Music,St. John's Children's Choir,Be Careful Little Eyes What You See,6AlboMQR9N4NTVJK4wZXLP,18,0.624,0.888,102507,0.285,0.0,E,0.103,-13.271,Major,0.0644,125.866,4/4,0.751
Reggae,Stephen Marley,Mind Control - Main,4eeu02SOk3UHGabZW3N1lt,39,0.0528,0.608,261080,0.73,0.0,A,0.0817,-5.561,Minor,0.293,84.942,4/4,0.721
Rap,OneRepublic,Rich Love (with Seeb),7dOeiXeTSfA1ixaYmQcWu7,74,0.167,0.401,201257,0.872,0.0,C#,0.362,-3.641,Minor,0.314,104.592,4/4,0.472
Indie,Lost Kings,Drunk As Hell,6BJLqaraRUJmHa2I1c81P9,57,0.0586,0.709,203024,0.819,9.41e-06,B,0.358,-3.399,Minor,0.0677,123.052,4/4,0.332
Indie,Beirut,Postcards from Italy,4qBHDoJFUUSvTa4aZJfEuw,60,0.928,0.621,257480,0.569,0.0356,F,0.115,-7.318,Major,0.0297,110.022,4/4,0.402
Rap,Wiz Khalifa,Bake Sale (feat. Travis Scott),0tPShxf8VJUH6RBDEP3tVB,60,0.144,0.864,238534,0.551,0.0,D#,0.104,-5.198,Major,0.22,139.934,4/4,0.38
Soul,Simply Red,If You Don't Know Me By Now - 2008 Remastered Version,7DFawVSjI88xR9mjnWwURg,71,0.492,0.638,204000,0.352,0.0,A#,0.105,-9.266,Major,0.0268,94.173,3/4,0.204
Pop,Mike Posner,Cooler Than Me,2DPYlWl50ydYsnnuryL5aX,61,0.103,0.837,227840,0.515,0.0,G,0.233,-4.065,Minor,0.0793,129.001,4/4,0.769
Ska,The Bennies,My Bike,5puNX8lz6LLt11m9XEOS6c,32,0.00149,0.423,111987,0.92,0.0,D,0.108,-4.251,Major,0.0422,95.223,4/4,0.587
Soundtrack,John Powell,The Story of Mumble Happyfeet,313so67Mu2cJiF0bDhFFS1,28,0.244,0.328,350827,0.537,0.507,C,0.114,-12.946,Major,0.0819,143.732,4/4,0.219
Classical,Orden Ogan,Come with Me to the Other Side,0H799tJ2Y3ZFBabhmKTXWf,46,8.8e-05,0.195,374107,0.959,0.0294,C,0.0639,-4.405,Major,0.13,92.465,4/4,0.078
Rap,Eminem,Bad Husband (feat. X Ambassadors),3GOjD8hwXOxbTF3apTqSqX,65,0.0738,0.514,287893,0.72,0.0,G#,0.148,-5.189,Major,0.322,96.237,3/4,0.478
Opera,Giacomo Puccini,"La Bohème / Act 2: ""Allegri e un toast!""",1zLOHizmJ0Zp9ddHwyRlgq,5,0.97,0.413,221067,0.225,0.000154,D#,0.477,-17.485,Major,0.293,74.376,4/4,0.398
Pop,Famous Dex,JAPAN,5PTG6rrL6EPFD9E2QMI2pl,81,0.121,0.733,142000,0.678,0.0,F#,0.344,-7.771,Major,0.438,175.985,4/4,0.841
Reggaeton,Yomo,Del Campo Pa La Ciudad,0qGS7z6taym4sHSyncBwmL,23,0.0767,0.787,182832,0.71,0.0,B,0.411,-6.437,Minor,0.307,97.003,4/4,0.653
Soul,Chuck Berry,Johnny B. Goode - Single Version,2XGHdmjsumZRkaL8LhBb1e,48,0.781,0.54,161293,0.874,0.000311,A#,0.323,-6.099,Major,0.0706,166.54,4/4,0.969
Jazz,Dzihan & Kamien,Basmati,4QLxWgnppBpyNvpZ5u5Taz,41,0.0169,0.784,328360,0.607,0.882,A#,0.101,-7.594,Minor,0.0528,117.987,4/4,0.326
Electronic,Bonobo,1009,3VHybOuCYoDcDfvg0b6qc1,45,0.00972,0.695,270427,0.803,0.00246,C#,0.0863,-6.722,Minor,0.112,129.046,4/4,0.447
Hip-Hop,MadeinTYO,Chucky Cheese,0fABHG5a7RnqBlOKOwhWZD,66,0.523,0.89,165293,0.542,0.0,A#,0.123,-4.826,Minor,0.314,78.458,4/4,0.565
Jazz,Yusef Lateef,The Plum Blossom - Rudy Van Gelder Remaster,4HL2XUimEYLv0KDxD3Xpqz,38,0.995,0.64,295067,0.122,0.883,A,0.18,-22.617,Major,0.0719,144.338,4/4,0.742
Indie,Maisie Peters,Details,0fhCPfwzobrm2kyDqcJ9vV,57,0.832,0.516,188240,0.434,0.00228,G#,0.332,-7.895,Major,0.0555,92.81,4/4,0.432
Children’s Music,Sampha,Incomplete Kisses,4Pkst1hmHJ8dUdOaBqdee7,59,0.467,0.65,233857,0.418,0.000108,F#,0.101,-12.363,Major,0.0451,127.206,4/4,0.265
Jazz,El Michels Affair,Detroit Twice,7DTQ79ORFNGzYU8CL8I6OA,36,0.0699,0.695,180307,0.592,0.829,D,0.162,-7.158,Minor,0.0333,95.419,4/4,0.921
Soundtrack,West Dylan Thordson,Remember,0T5k1ql6zwdqCj1MBjErrG,36,0.956,0.184,109534,0.203,0.95,B,0.0889,-26.469,Major,0.0384,88.565,4/4,0.282
Alternative,Shinedown,GET UP - Piano Version,6QPZWUwt1eKKwhEVyVj6mQ,43,0.418,0.551,231935,0.75,0.0,C,0.132,-3.143,Major,0.0383,150.078,4/4,0.383
Reggae,Toots & The Maytals,Country Road,78idK1ANg6tbO8d67GD09B,59,0.514,0.619,205200,0.325,0.000226,G#,0.0596,-16.095,Major,0.143,175.0,4/4,0.918
Dance,Katy Perry,International Smile,5OzIe9IL95B23n4rN59JZ3,53,0.0278,0.514,227821,0.817,0.0,E,0.137,-4.269,Minor,0.0482,129.98,4/4,0.548
Children's Music,Happy Animals,Row Row Row Your Boat,7yt5ACFdm0zn1VUzhTVoNR,0,0.598,0.812,46524,0.515,0.0,D,0.22,-7.916,Major,0.0412,124.055,4/4,0.975
Classical,Andrea Bocelli,O tannenbaum,1NmwR9fvUIixCV6TDSKNpq,31,0.919,0.232,256258,0.279,0.000113,F,0.0892,-10.303,Major,0.0319,79.805,3/4,0.235
Children’s Music,Teyana Taylor,WTP,3RykIiejIO6BEhxSSrXRhH,57,0.0116,0.909,166850,0.52,2.91e-06,D,0.0677,-7.417,Major,0.0606,119.825,4/4,0.576
Jazz,Norman Brown,Together At Last,3Gz0Lv753YtLCZ4QPiLecN,30,0.45,0.663,305307,0.495,0.797,F#,0.0806,-10.52,Minor,0.039,82.872,4/4,0.624
Reggaeton,Jowell & Randy,Te Ando Buscando,04GTKOE5tyulPUpRl2Jl6f,39,0.0197,0.752,206100,0.824,2.79e-06,B,0.117,-7.074,Major,0.0733,90.999,4/4,0.895
Reggae,Tribal Seeds,Moonlight,5G8xknglIO3jFYIXS34YB2,56,0.162,0.756,341280,0.539,2.78e-05,C,0.373,-8.017,Major,0.0671,134.951,4/4,0.741
Anime,LiSA,Datte Atashino Hero - Instrumental,1ktwwDxtNNc8rS0SjOe9RZ,12,1.06e-05,0.469,231493,0.984,0.773,A#,0.205,-3.823,Minor,0.0711,94.439,4/4,0.474
R&B,Jazmine Sullivan,Insecure,360NCp4XoQ0sFi5jgu5Ww7,67,0.537,0.512,218073,0.511,0.0,G,0.115,-4.412,Minor,0.324,88.816,4/4,0.651
Ska,Panteon Rococo,Nunca Fue,5dDax5Rupym3zTryjXxEsd,41,0.328,0.629,217853,0.936,0.0,G,0.113,-3.469,Minor,0.0901,165.865,4/4,0.599
R&B,Tove Lo,Influence,6IFwG4pnVPcpwX4kXFUbsV,54,0.0993,0.768,224507,0.593,0.000184,F,0.105,-9.643,Minor,0.0463,104.954,4/4,0.329
R&B,Ms. Lauryn Hill,Nothing Even Matters,1Q0lOGB52skgfzdcq233vs,63,0.701,0.539,350533,0.363,3.18e-06,A#,0.14,-13.888,Minor,0.166,136.422,4/4,0.549
Pop,Drake,All Me,4kNvYhyl8R6m1vykVkcuBu,70,0.0705,0.67,270867,0.515,0.0,C#,0.25,-6.977,Major,0.397,122.006,4/4,0.422
Electronic,Kayzo,Kill It,13fynNuRxMQ9CjSRs6WMgq,29,0.0254,0.7,139200,0.991,0.134,D#,0.197,-2.112,Minor,0.252,149.944,4/4,0.421
Soundtrack,Gabriel Yared,Love Theme,34hs2Slf1lUznx8a6S0Gmc,23,0.9,0.131,220160,0.158,0.893,B,0.14,-20.771,Minor,0.0427,145.439,4/4,0.0331
Electronic,Jon Hopkins,Singularity,4oZ2Xkline6CvRDebjbi8Q,52,0.00389,0.526,389200,0.776,0.841,C#,0.0865,-8.873,Major,0.0597,132.996,4/4,0.0504
Comedy,Robert Schimmel,Non Hogkins Lymphoma,4w0jtCEo2pgHc8cvUYWEov,10,0.888,0.651,68520,0.34,0.0,B,0.674,-19.392,Major,0.961,78.39,4/4,0.758
Reggae,Alpha Blondy,Jah Houphouët,40g7wwQCbecxLovcA6LJ8Z,28,0.483,0.856,322267,0.801,0.0818,C,0.108,-5.967,Minor,0.176,129.418,4/4,0.867
Jazz,Gary Bartz,Gentle Smiles (Saxy),4fei1lcVQIfJXmkRqml1bp,38,0.171,0.542,261080,0.68,0.00258,A#,0.0983,-7.668,Minor,0.03,95.957,4/4,0.622
Rap,French Montana,Famous,6aTNfIir5pZmrFOC1gnxXB,62,0.0234,0.722,244975,0.598,1.64e-05,F#,0.121,-6.755,Major,0.162,99.948,4/4,0.569
Anime,pinocchioP,Antenna,7rZZIk8DyRsjf0uHuwYbXD,13,0.267,0.75,257010,0.971,0.000356,C,0.0755,-1.854,Major,0.194,135.027,4/4,0.735
Soundtrack,Danny Elfman,To The Future!,1sxrP3mRy49s9EOjEl3Xbj,22,0.797,0.571,76680,0.481,0.953,B,0.0598,-9.679,Major,0.0331,151.417,4/4,0.762
Comedy,Alonzo Bodden,Tv Garbage,1OwfNfcMSf1g5CMI9rLEbx,16,0.77,0.716,138120,0.725,0.0,F#,0.55,-5.272,Major,0.926,115.926,4/4,0.466
Classical,Joe Hisaishi,Spirited Away - Reprise,7rukxT6VTzMdWgNp4kbEkB,45,0.928,0.19,282187,0.128,0.855,G,0.215,-19.325,Major,0.0316,96.521,3/4,0.12
Classical,Astor Piazzolla,Milonga Del Angel,1Gas3HGCmNODYQiMU13LqL,43,0.496,0.16,391440,0.0877,0.0127,C#,0.104,-19.12,Major,0.0364,169.665,4/4,0.0673
Hip-Hop,Logic,The Glorious Five,066QkK1heGoXBUPBbcOhEG,63,0.039,0.826,216520,0.85,0.0,A#,0.39,-7.451,Minor,0.044,91.99,4/4,0.433
Movie,Emmanuel Moire,Le héros,7MEfLgF0SthoZS6YLb9BHT,34,0.246,0.517,213347,0.675,0.0,E,0.146,-7.318,Minor,0.0336,79.985,4/4,0.173
Hip-Hop,Berner,20 Joints,6vSmfVyxYCm6D1VVXp2knn,59,0.251,0.836,190287,0.731,0.0,F#,0.0679,-7.396,Minor,0.146,100.861,4/4,0.766
Movie,Yves Prin,Astérix Et Cléopatre: Danse Des Pyramides,5hLUwrW7tD8tqMa5HDd0aG,16,0.901,0.394,139067,0.34,0.0139,F#,0.212,-10.302,Major,0.0376,130.248,4/4,0.332
Blues,The Originals,Down To Love Town,7LsD36exf1dVsSicJQMOKF,32,0.0753,0.725,359480,0.67,0.0032,C#,0.342,-10.929,Major,0.0284,122.48,4/4,0.891
Rock,Coheed and Cambria,A Favor House Atlantic,4KliQFRlvNKnlVYzMMbSMq,56,0.000706,0.294,234707,0.97,0.0,E,0.123,-4.942,Major,0.265,166.475,4/4,0.144
Movie,Leopold Stokowski,"Fugue in G minor, BWV 578 (transcribed by Leopold Stokowski)",1WeX1CEZj5moLSTOTc7R26,0,0.913,0.308,209107,0.189,0.88,G,0.054,-18.991,Minor,0.0393,86.864,4/4,0.457
Dance,Carrie Underwood,Last Name,1ePtWetZ9PTQhQHjm7I3oQ,51,0.2,0.427,240733,0.883,0.0,D#,0.105,-1.936,Major,0.102,159.91,4/4,0.724
Jazz,Thievery Corporation,Liberation Front,4LJeVkecWOtz2KtqDEJWrc,40,0.0525,0.781,304027,0.975,0.912,G#,0.342,-5.253,Major,0.035,102.992,4/4,0.816
World,Jeremy Riddle,It Is Well With My Soul (Live),5hUcFlium9tRt1b49JrH3L,35,0.778,0.194,330373,0.407,0.0,C,0.0664,-8.703,Major,0.0332,131.486,4/4,0.116
Ska,Dance Hall Crashers,Keep on Running,3WGzcnSMPNW514aqXe8ITY,14,0.0161,0.591,127600,0.96,0.148,G,0.09,-4.586,Major,0.0669,92.475,4/4,0.812
Comedy,Jim Gaffigan,Easier to Be a Guy (Commentary),6It2Z4UkPS2sEMjj0tJWnp,27,0.896,0.638,72226,0.219,0.0,G#,0.174,-15.86,Minor,0.958,169.178,3/4,0.754
Pop,Marshmello,Silence - Illenium Remix,5ip3FCi89E2eDtId6kcJmo,59,0.0483,0.475,205120,0.801,0.00178,E,0.239,-3.071,Major,0.0381,141.92,4/4,0.296
Hip-Hop,Logic,Run It,4iq3zHwgHSxstFvYw4yIsQ,61,0.216,0.863,200800,0.815,0.0,B,0.0887,-6.242,Minor,0.232,108.972,4/4,0.636
Anime,μ's,それは僕たちの奇跡,4M1msELaGptV81LDVIHAwb,35,0.146,0.428,254787,0.936,0.0,F,0.106,-2.658,Major,0.0923,180.029,4/4,0.711
Hip-Hop,Future,Unicorn Purp (feat. Young Thug & Gunna),2U3LJfQB0ALLxC7Yy0QW7l,70,0.0158,0.833,246916,0.761,1.41e-06,B,0.161,-4.905,Major,0.195,134.047,4/4,0.377
Alternative,Zayde Wølf,Top of the World,4AiSGNoVoX7r4YhCVMm7Tb,45,0.00118,0.472,233500,0.949,6.21e-06,C#,0.12,-5.514,Minor,0.0733,127.007,4/4,0.377
Movie,Bruno Pelletier,On oublie,07WFB1nMzvhdMRDo06i6AV,2,0.623,0.668,197840,0.433,3.35e-05,D#,0.107,-9.655,Major,0.0279,110.009,4/4,0.298
Soundtrack,Michael Giacchino,Adiós Chicharrón,7aaPWcjm5tSD5zIfzeti2a,38,0.959,0.286,105213,0.0217,0.548,E,0.0706,-16.292,Minor,0.0344,100.113,3/4,0.0657
Blues,Rory Gallagher,Shadow Play,15PTVLJS4Kczhnwl0FWFsh,37,0.0848,0.395,286983,0.853,0.0417,D,0.121,-10.334,Minor,0.0678,157.324,4/4,0.601
Jazz,Johnny Hartman,What Is There to Say,5iOc7ArRS1yRIbwkHAZYne,35,0.956,0.446,169506,0.0701,0.000726,A#,0.136,-22.381,Major,0.0345,59.075,5/4,0.341
Rock,K.Flay,High Enough,1qwno7xb5mJe71xtMS6jl2,57,0.03,0.609,231600,0.627,0.0632,C,0.165,-4.951,Major,0.0306,89.012,4/4,0.535
World,Cantoma,Paloma - Mudds Slender Loris Mix,3FIYkTvhjn5wor2XPz8PqI,32,0.159,0.627,389539,0.487,0.811,A,0.0789,-13.241,Major,0.0413,169.999,4/4,0.434
Country,Kolby Cooper,It Ain't Me,610z3fv4hqlH5eff9yBJTN,54,0.00124,0.363,268565,0.74,5.77e-05,F#,0.315,-5.015,Major,0.0332,149.74,3/4,0.223
Pop,G-Eazy,Drop,61TklWcG8PbT5hvUTzwLaY,69,0.0066,0.858,210545,0.65,2.07e-06,G#,0.121,-4.919,Major,0.241,147.031,4/4,0.653
World,Bethel Music,Living Hope (Live),7FoR7NSegGv5kTSMhNC2sn,59,0.087,0.386,304813,0.67,0.0,C#,0.107,-6.817,Major,0.0387,143.842,4/4,0.214
Blues,Stephen Stills,Love the One You're With,3NNkJwiHucP5QyUEAIMXra,49,0.0281,0.567,185587,0.65,4.03e-06,C,0.107,-6.924,Major,0.0325,97.279,4/4,0.146
Soul,Jordan Rakei,Midnight Mischief - Tom Misch Remix,3O5JIwSON3KBaoyMUsjLjn,61,0.492,0.546,266087,0.404,0.0269,G,0.115,-7.441,Major,0.0353,92.07,4/4,0.0395
World,Steffany Gretzinger,Letting Go,4la2SuUE6W7clNanjJLgFi,48,0.924,0.417,420301,0.0895,0.0,B,0.0741,-17.904,Major,0.0429,137.591,4/4,0.211
Rock,The Raconteurs,"Steady, As She Goes",19iqWNzp5LwEdvntpEK8MP,65,0.0132,0.524,215267,0.578,0.00921,A,0.108,-4.563,Major,0.12,123.669,4/4,0.537
Comedy,Steve Martin,Strangest Christmas Yet,0qE0pme45BKcCSSSvANwq7,19,0.629,0.684,221747,0.57,0.0,D,0.0691,-9.676,Major,0.0555,123.946,4/4,0.887
Ska,Toots & The Maytals,Having A Party,4kWq6k96DxJqzl44wztM6F,23,0.347,0.623,167840,0.441,0.0,C,0.172,-10.714,Major,0.0432,90.162,4/4,0.889
Rap,XXXTENTACION,infinity (888) - feat. Joey Bada$$,7J2gyNghNTzl4EsLhXp01Q,75,0.274,0.562,176591,0.579,0.0,A#,0.102,-6.788,Minor,0.484,84.143,4/4,0.577
Rap,Travis Scott,Never Catch Me,3jg8bevUzKYONDLBBQquif,58,0.0114,0.527,176160,0.521,0.0232,A#,0.167,-8.341,Minor,0.033,99.438,4/4,0.127
Hip-Hop,Jeezy,Air Forces,48ycXPczPjLoMP6tz463OS,48,0.00363,0.63,241693,0.565,0.0,B,0.355,-7.969,Major,0.102,160.01,4/4,0.147
Rock,Sufjan Stevens,Should Have Known Better,5I6y1KWmUoV5YCaIEcs1qs,64,0.979,0.571,307698,0.172,0.275,G,0.124,-20.7,Major,0.0318,90.972,4/4,0.297
Jazz,Julie London,Me And My Shadow,5gEVJdIv68DUwWA3zxGSgT,54,0.746,0.423,183856,0.12,0.182,G,0.109,-19.038,Minor,0.0364,89.63,4/4,0.253
Children’s Music,Sampha,(No One Knows Me) Like the Piano,5zOnoB8FdZudDcPX4O8WqF,66,0.976,0.621,218160,0.199,0.00186,A#,0.107,-13.788,Major,0.0344,128.905,4/4,0.178
Soul,Sam Cooke,Unchained Melody,7dT8bE7aaIlLCfWeIyNMLq,50,0.907,0.292,208520,0.166,3.18e-05,G#,0.104,-14.297,Major,0.0331,87.265,4/4,0.202
Children's Music,Children Songs Company,California Love,3BYE6awnBEhLpBpEaTRlV8,0,0.00303,0.619,243651,0.915,0.491,G,0.348,-3.279,Minor,0.0293,104.007,4/4,0.542
Pop,A$AP Mob,Crazy Brazy,59e7E2LMPZ2bhW5G6aCwX8,59,0.32,0.755,188853,0.629,0.0,C,0.126,-8.284,Major,0.312,143.083,4/4,0.591
Folk,Guster,Look Alive,6OqvI5JjqWteUuZ7kZDMp9,43,0.515,0.645,233467,0.518,0.000396,C,0.105,-9.02,Major,0.0366,110.898,4/4,0.224
Ska,No Use For A Name,Soul Mate,54R15Ps131dRl4EkkWvAFH,46,0.00171,0.289,186707,0.986,6.78e-06,G#,0.155,-5.917,Major,0.0639,189.049,4/4,0.596
Country,Dwight Yoakam,Ain't That Lonely Yet - Remastered,65oM1hR5Ctd6aQQ1eFoXpL,47,0.431,0.598,200707,0.732,3.31e-06,F,0.1,-5.098,Major,0.0259,106.92,4/4,0.549
Reggae,John Brown's Body,Resonate,4Z0jIxjrbbcyuFT76cd5pz,37,0.0149,0.772,247693,0.545,0.0,G,0.159,-7.273,Major,0.108,79.969,4/4,0.756
Indie,Kim Petras,All the Time,5SrxVnCEghPsAplJEPCHL2,55,0.0111,0.477,195314,0.778,8.83e-05,F,0.198,-4.166,Major,0.133,129.42,3/4,0.758
Jazz,Stan Forebee,Kensington,7DXK8MZ4ZCpCYEsSuIVowI,49,0.356,0.664,198654,0.584,0.849,C,0.11,-14.0,Major,0.141,89.873,4/4,0.391
Comedy,Iliza Shlesinger,All Girls Love Fall,0O5Tr1sfnMdg1BrjRZtuLA,26,0.925,0.593,239590,0.807,0.0,A,0.82,-10.199,Major,0.963,79.374,4/4,0.343
Anime,livetune,Weekender Girl,09Fx51otY6lZNfwHACp57U,35,0.135,0.593,213453,0.933,0.0,A,0.0557,-3.243,Major,0.0712,131.985,4/4,0.788
Dance,The Aces,Strong Enough,4TUUX0HBniLSo4U90DFees,45,0.243,0.632,227661,0.928,2.15e-05,G,0.158,-3.202,Minor,0.0715,103.03,4/4,0.677
Ska,NOFX,The Longest Line - Live,30SzXWiAjsT9w0dpCF9sJQ,27,0.00949,0.475,154573,0.841,0.0,C,0.825,-8.718,Major,0.208,92.559,4/4,0.448
Reggae,Peter Tosh,African,7Lxda4HuXN9tnxwBjxteFF,34,0.0477,0.775,223573,0.631,0.0,G,0.0639,-9.036,Major,0.279,77.091,4/4,0.956
Comedy,Alonzo Bodden,So Secede Already,11crnfDQRsKkGuXZRwW5F0,15,0.687,0.551,43720,0.815,0.0,F#,0.856,-5.752,Major,0.928,145.49,4/4,0.303
Indie,alt-J,Last Year,6SX2KWmIbh9Zqhx2VSZaOY,43,0.936,0.403,366200,0.075,0.462,D,0.29,-21.393,Major,0.0425,113.029,3/4,0.127
R&B,Jesse McCartney,The Other Guy,4EiIAuLh3mm6YfecF1BGFm,45,0.871,0.545,219403,0.343,0.0,F#,0.0994,-6.49,Major,0.0322,144.702,4/4,0.444
Hip-Hop,Odd Future,Forest Green,6IKThyOvGgxCqU4llnViJg,50,0.127,0.57,182013,0.803,0.0,A,0.662,-5.288,Minor,0.334,76.908,4/4,0.719
Comedy,Paul F. Tompkins,Smashed Pennies,3FrnyKLurSqJe0xIIuH2f8,16,0.822,0.547,294973,0.564,5.97e-06,B,0.963,-12.349,Major,0.93,86.549,4/4,0.277
Children's Music,Manhattan School of Music Children's Festival Chorus,All the Pretty Little Horses,1ZPQR2z5rgdK55M7qT1iAv,0,0.991,0.166,223800,0.115,0.187,F,0.649,-26.935,Minor,0.0606,78.143,4/4,0.0542
